id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad,t,revenue_upfront,revenue_post,revenue_myerson,revenue_2_n,revenue_n,get_2_t,revenue_1_theory,upfront_theory,revenue_post_theory,revenue_2_theory,revenue_theory,revenue_post_t,revenue_2_enter,revenue_enter,revenue_n_t,revenue_min,revenue_min1,revenue_min2,diffbv_1,diffbv_2,overp1,overp2,diffbvp_1,diffbvp_2,over1,over2,diff1,diff2,diff_ave,profit_n,nonclair,risk,risks,theory_r1,theory_r2,theory_r,med1,lqt1,uqt1,iqr1,mean1,ls1,us1,outliers1,med,lqt,uqt,iqr,ls,us,mean,std,std1,std2,rev_1,std1t1,std2t1,rev_2,rev_t,rev_enter_t,rev_m,rev_m1,rev_m2,outliers,fpay,scenario,static
9,umt6sgy3,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-26 16:38:05.740840,1,55,5kbhy2vn,0,.1,Non_clairvoyant_dynamic,0,9,55,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,0,6,1,0,0,2,-2,5,1,1,8,2,6,52,50,55,5.5,5,1,1,1,8,15.5,0,0,1,0,4,4,6,0,0,1,4,1,0,12,8,0,5,1,0,0,2,-1,1,1,1,9,4,5,1,1,1,12,1,8,8,1,4,0,0,0,0,0,0,0,0,0,0,1,25,5,,,,8,1,1,926,1,1,1,6,6,0,6,8,1,2,4,4,4,6,6,4,6,4.5,0,2.8,3,4,0,1,0,2,1,1,0,2,1,1.5,0,1,0,0,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
6,q8uaji22,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-26 16:37:24.561358,1,57,5kbhy2vn,0,.1,Non_clairvoyant_dynamic,0,6,57,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,8,2,0,1,2,2,0,7,1,1,4,0,4,52,52,57,5.6999998,5,1,1,0,8,15.7,0,0,1,0,4,4,2,1,0,1,4,1,0,4,8,1,4,1,1,4,-2,0,-2,1,1,12,4,8,1,1,1,4,1,4,2,1,2,1,1,1,1,0,0,0,0,0,0,0,18,7,,Max out wager to amount I had to start,"Max out wagers so spend all in betting, but don't go over what I had",6,1,1,926,1,0,1,0,0,2,2,2,0,0,2,2,2,2,2,2,2,4.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,2,1,4,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
4,8n7f4x3u,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:29:57.265999,1,51,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,4,51,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,2,4,1,0,2,0,-4,1,1,1,8,2,6,50,46,51,5.0999999,5,1,1,1,8,15.1,0,0,1,0,4,4,6,1,0,1,4,1,0,12,8,3,2,1,0,3,0,-1,-1,0,1,5,0,5,0,1,1,2,1,7,4,1,2,1,1,1,0,0,0,0,0,0,0,1,24,3,,,,4,1,1,1010,1,1,1,4,6,0,6,8,1,2,2,4,4,6,6,4,6,4.5,0,2.8,3,2,0,1,0,2,1,1,0,2,1,1.5,-4,1,3,3,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
16,ye38gaaa,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-14 16:28:20.759210,1,55,bbp27rqb,0,.1,Non_clairvoyant_dynamic,0,16,55,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,2,4,0,0,2,4,-4,5,1,1,6,0,6,54,50,55,5.5,5,1,1,1,9,15.5,0,0,1,0,4,4,6,0,0,1,6,0,1,12,12,0,5,1,0,0,2,1,3,1,1,9,4,5,1,1,1,6,1,6,4,1,3,1,1,1,1,0,0,0,0,0,0,0,22,10,3.98,"I set the bid according to my value, and waited for the decision. ","I entered, hoping my value would be higher than the membership fee (which was not the case), and set a bid that was 1 above my value, as my value was very low. ",16,1,1,914,1,,1,4,6,0,6,6,1,0,4,6,6,6,6,6,6,4.5,0,2.8,3,0,1,0,1,1,1.5,0,1,1,1.5,1.25,0,1,4,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
20,m67edmvk,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-14 16:29:03.406803,1,55,bbp27rqb,0,.1,Non_clairvoyant_dynamic,0,20,55,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,1,5,1,0,1,2,-2,5,1,1,8,2,6,52,50,55,5.5,5,1,1,1,6,15.5,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,0,5,1,0,0,0,1,1,1,1,9,4,5,1,1,1,5,1,7,5,1,6,1,1,1,0,0,0,0,0,0,0,0,19,3,,,,20,1,1,914,1,,1,5,6,0,6,8,1,2,4,5,5,7,6,5,7,4.5,0,2.8,3,1,2,1,1,1.25,1.5,1,1,1.25,1.5,1.375,0,1,3,3,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
2,lgqm9rk6,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-26 16:36:04.805403,1,55,5kbhy2vn,0,.1,Non_clairvoyant_dynamic,0,2,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,8,2,0,0,8,2,-2,5,1,0,2,0,2,52,50,55,5.5,5,1,1,0,9,15.5,0,0,1,0,4,4,2,1,0,0,4,1,0,4,8,3,2,0,1,4,2,0,2,1,0,2,0,2,0,0,0,2,1,2,2,1,4,0,0,0,1,0,0,1,1,0,0,1,22,5,,,,2,1,1,926,1,1,1,2,2,0,2,2,0,0,2,2,2,2,2,2,2,4.5,0,2.8,3,0,2,0,1,1,2,0,1,1,2,1.5,0,1,1,3,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
10,qbo5blbs,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:32:03.876949,1,57,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,10,57,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,0,6,1,0,0,2,0,7,1,0,2,2,0,52,52,57,5.6999998,5,1,0,0,9,15.7,0,0,1,0,4,4,6,1,0,1,6,0,1,12,12,0,5,0,0,0,6,1,7,1,1,5,0,5,1,1,1,7,1,5,7,0,,1,1,1,1,0,1,1,0,0,1,1,20,10,3,Based on the probability of the first postage on the scores ,See problem #6 ,10,1,1,1010,1,0,1,0,0,0,0,2,1,2,4,4,4,6,6,6,8,4.5,0,2.8,3,3,,1,1,1.75,,1,1,1.75,,3,2,1,4,7,1,3.5,4.5,,,,,,,,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
10,hydm6pr7,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-14 16:27:34.062783,1,58,bbp27rqb,0,.1,Non_clairvoyant_dynamic,0,10,58,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,8,2,0,0,8,2,-2,8,1,0,2,0,2,52,50,58,5.8000002,8,1,1,0,6,15.8,0,0,1,0,4,4,6,0,0,1,6,0,1,12,12,0,5,0,1,4,6,2,8,1,1,9,0,9,1,1,1,7,1,7,2,1,3,1,1,1,1,1,0,0,0,0,0,1,20,7,,,,10,1,1,914,1,,1,2,2,0,2,2,0,0,2,2,2,2,2,2,2,4.5,0,2.8,3,0,1,0,1,1,1.5,0,1,1,1.5,1.25,0,1,5,5,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
3,a31dfmpj,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:29:48.964107,1,57,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,3,57,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,8,2,0,1,2,2,0,7,1,1,4,0,4,52,52,57,5.6999998,5,1,1,0,10,15.7,0,0,1,0,4,4,6,0,0,1,6,0,1,12,12,1,4,1,1,4,2,2,4,1,1,12,4,8,1,1,1,4,1,6,2,1,2,1,1,1,0,0,0,0,0,0,0,1,26,5,,,,3,1,1,1010,1,1,1,0,0,2,2,2,0,0,2,2,2,2,2,2,2,4.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,2,1,3,3,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
7,suu02eql,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:43.791153,1,64,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,7,64,2,2,2,0,0,0,0,0,0,8,0,0,0,0,0,0,4,16,2,4,1,1,2,0,6,14,1,1,8,2,6,50,56,64,6.4000001,8,1,1,1,7,16.4,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,1,4,1,0,1,0,1,1,1,1,9,4,5,1,1,1,4,1,10,4,1,14,1,0,1,1,1,0,0,0,0,1,0,23,5,4,Based on the examples,Based on Examples,7,1,1,1010,1,1,1,0,0,2,2,4,0,2,2,2,2,4,4,2,4,4.5,0,2.8,3,2,6,1,1,2,1.75,1,1,2,1.75,1.875,6,1,1,5,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,17,Scenario A,0
13,xyz13nao,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:32:28.254788,1,59,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,13,59,2,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,0,6,1,1,2,2,2,9,1,1,10,2,8,52,54,59,5.9000001,5,1,1,1,7,15.9,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,1,4,1,0,1,0,1,1,1,1,9,4,5,1,1,1,4,1,7,6,1,6,1,1,0,0,0,0,0,0,0,0,1,18,6,,,,13,1,1,1010,1,0,1,0,0,2,2,4,0,2,4,4,2,4,6,2,4,4.5,0,2.8,3,2,2,1,1,1.5,1.5,1,1,1.5,1.5,1.5,4,1,2,2,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
12,0bwpoz6x,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:32:22.434582,1,56,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,12,56,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,2,4,1,0,2,2,-4,6,1,1,8,2,6,52,48,56,5.5999999,8,1,1,1,9,15.6,0,0,1,0,4,4,4,1,1,0,4,1,0,8,8,1,4,0,1,4,4,0,4,1,1,8,0,8,1,1,1,4,1,6,4,1,4,1,1,1,1,1,0,0,0,0,0,1,18,1,,,,12,1,1,1010,1,0,1,4,6,0,6,8,1,2,4,6,6,8,6,6,8,4.5,0,2.8,3,0,2,0,1,1,2,0,1,1,2,1.5,-2,1,5,5,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
8,s0jp77r1,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:54.242256,1,67,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,8,67,2,2,2,0,0,0,0,0,0,16,0,0,0,0,0,0,4,32,2,4,0,0,2,2,10,17,1,1,6,0,6,52,62,67,6.6999998,5,1,1,1,7,16.700001,0,0,1,0,4,4,2,1,0,1,6,0,1,4,12,1,4,1,1,4,-2,2,0,1,1,12,4,8,1,1,1,4,1,7,4,1,32,1,1,1,1,0,0,0,0,0,0,0,21,3,4,klasdjf,kjsdklfj,8,1,1,1010,1,1,1,4,6,0,6,6,1,0,2,4,4,4,6,4,4,4.5,0,2.8,3,2,16,1,1,2,2,1,1,2,2,2,12,1,4,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,17,Scenario A,0
6,dqxrigk5,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:37.908220,1,63,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,6,63,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,4,3,1,0,4,0,-3,13,1,1,9,2,7,50,47,63,6.3000002,16,1,1,1,1,16.299999,0,0,1,0,4,4,4,0,1,1,4,1,0,8,8,3,2,1,0,3,0,-1,-1,0,1,5,0,5,0,1,1,2,1,6,3,1,4,1,1,1,0,0,0,0,0,0,0,0,22,5,,,,6,1,1,1010,1,1,1,3,7,0,7,9,1,2,2,6,6,8,7,6,8,4.5,0,2.8,3,1,0,1,0,1.5,1,1,0,1.5,1,1.25,-3,1,3,3,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,17,Scenario A,0
1,p3nvzeon,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:29:32.438318,1,60,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,1,60,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,4,3,0,1,2,2,0,10,1,1,5,0,5,52,52,60,6,8,1,1,0,9,16,0,0,1,0,4,4,6,1,0,1,6,0,1,12,12,0,5,1,0,0,2,0,2,1,,4,4,0,1,0,0,6,0,,3,1,2,1,1,0,0,1,0,0,0,1,0,0,18,9,3.5,By seeing how likely id get the product.,by bidding higher.,1,1,1,1010,1,0,1,0,0,2,2,2,0,0,2,2,2,2,3,2,2,4.5,0,2.8,3,1,0,1,0,1.5,1,1,0,1.5,1,1.25,2,1,2,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,17,Scenario A,0
16,it84a3pj,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-13 16:41:26.209125,1,57,igdrqddk,0,.1,Non_clairvoyant_dynamic,0,16,57,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,2,4,1,1,2,0,2,7,1,1,8,2,6,50,52,57,5.6999998,5,1,1,1,10,15.7,0,0,1,0,4,4,6,0,0,1,4,1,0,12,8,0,5,1,0,0,2,-1,1,1,1,9,4,5,1,1,1,5,1,4,4,1,6,1,1,0,0,0,1,1,0,0,0,0,20,8,3.8499999,If I would gain more,If I would gain more,16,1,1,913,1,,1,0,0,2,2,4,0,2,2,2,2,4,4,2,4,4.5,0,2.8,3,2,2,1,1,2,1.5,1,1,2,1.5,1.75,2,1,2,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
13,i8oc223e,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-14 16:27:57.254444,1,55,bbp27rqb,0,.1,Non_clairvoyant_dynamic,0,13,55,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,2,4,0,0,2,4,-4,5,1,1,6,0,6,54,50,55,5.5,5,1,1,1,9,15.5,0,0,1,0,4,4,2,1,0,0,6,0,1,4,12,1,4,1,1,4,-2,2,0,1,1,12,4,8,1,1,1,4,1,8,4,1,4,1,1,1,0,0,0,0,0,0,0,0,36,1,,,,13,1,1,914,1,,1,4,6,0,6,6,1,0,4,6,6,6,6,6,6,4.5,0,2.8,3,0,2,0,1,1,2,0,1,1,2,1.5,0,1,3,3,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
8,pncunl05,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-26 16:37:44.848920,1,70,5kbhy2vn,0,.1,Non_clairvoyant_dynamic,0,8,70,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,2,4,0,1,2,4,0,20,1,1,6,0,6,54,54,70,7,16,1,1,1,2,17,0,0,1,0,4,4,2,1,0,0,4,1,0,4,8,2,3,0,1,4,2,0,2,1,1,7,0,7,0,1,1,3,1,6,4,1,2,1,1,1,1,0,0,0,0,0,0,1,23,5,,,,7,1,1,926,1,1,1,0,0,2,2,2,0,0,4,4,2,2,4,2,2,4.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,4,1,4,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,18,Scenario A,0
9,oem01obr,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:31:58.752512,1,57,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,9,57,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,2,4,1,1,2,2,0,7,1,1,8,2,6,52,52,57,5.6999998,5,1,1,1,10,15.7,0,0,1,0,4,4,6,0,0,1,6,0,1,12,12,0,5,1,0,0,2,1,3,1,1,9,4,5,1,1,1,6,1,5,4,1,3,0,1,0,0,0,0,0,0,0,0,1,24,5,,,,9,1,1,1010,1,1,1,0,0,2,2,4,0,2,4,4,2,4,4,2,4,4.5,0,2.8,3,0,1,0,1,1,1.5,0,1,1,1.5,1.25,2,1,1,1,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
15,qkq2lpoa,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:34:54.602769,1,70,ihlggr6e,0,.1,Non_clairvoyant_dynamic,0,15,70,2,2,4,0,0,0,0,0,0,8,0,0,0,0,0,0,8,16,2,4,0,1,2,4,6,20,1,1,6,0,6,54,60,70,7,10,1,1,1,2,17,0,0,1,0,4,4,4,1,1,0,6,0,1,8,12,0,5,1,1,4,0,2,2,1,1,13,4,9,1,1,1,7,1,6,4,1,6,1,1,0,1,1,0,1,0,0,1,1,22,3,,,,15,1,1,1010,1,1,1,0,0,2,2,2,0,0,4,4,2,2,4,2,2,4.5,0,2.8,3,0,-2,0,0,1,.75,0,0,1,.75,.875,10,1,2,6,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,18,Scenario A,0
3,gdnsy5w7,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-14 16:26:45.482924,1,55,bbp27rqb,0,.1,Non_clairvoyant_dynamic,0,3,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,4,3,1,1,2,0,0,5,1,1,7,2,5,50,50,55,5.5,5,1,1,1,9,15.5,0,0,1,0,4,4,6,0,0,1,4,1,0,12,8,0,5,0,0,0,6,-1,5,1,1,5,0,5,1,1,1,12,1,8,3,1,4,0,1,1,0,0,1,0,0,1,0,0,24,5,3.4000001,I looked  at the bid offers,I looked at the membership offers,3,1,1,914,1,,1,0,0,2,2,4,0,2,2,2,2,4,3,2,4,4.5,0,2.8,3,1,2,1,1,1.5,2,1,1,1.5,2,1.75,0,1,2,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
18,pry2bq28,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-14 16:28:51.042147,1,60,bbp27rqb,0,.1,Non_clairvoyant_dynamic,0,18,60,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,8,2,0,0,8,2,-2,10,1,0,2,0,2,52,50,60,6,10,1,1,0,5,16,0,0,1,0,4,4,2,1,0,0,4,1,0,4,8,2,3,1,1,4,0,0,0,0,1,7,0,7,0,1,1,3,1,4,2,1,4,1,0,0,1,1,0,0,1,0,1,0,20,9,2.5,It was more of a guess- the chances were fairly equal,"I chose to take the risk and go in, and chose the option I believed had the highest chance of success",18,1,1,914,1,,1,2,2,0,2,2,0,0,2,2,2,2,2,2,2,4.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,0,1,1,5,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,17,Scenario A,0
1,270x3k8d,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-17 15:12:41.374679,1,58,hhumyvd9,0,.1,Non_clairvoyant_dynamic,0,1,58,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,4,3,1,1,2,0,0,8,1,1,7,2,5,50,50,58,5.8000002,8,1,1,1,10,15.8,0,0,1,0,4,4,6,1,0,1,6,0,1,12,12,0,5,1,0,0,2,1,3,1,1,9,4,5,1,1,1,8,1,9,3,1,4,1,1,1,1,1,0,0,0,0,0,0,18,9,4,I bid a little higher than my true value,I took into account the membership fee when biding so I could still have enough point to get the item even if I had to pay the membership fee.,17,1,1,1017,1,0,1,0,0,2,2,4,0,2,2,2,2,4,3,2,4,4.5,0,2.8,3,1,2,1,1,1.5,2,1,1,1.5,2,1.75,0,1,5,5,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
6,goqg8xni,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-13 16:33:49.638664,1,56,igdrqddk,0,.1,Non_clairvoyant_dynamic,0,6,56,2,2,2,1,1,0,0,0,0,2,1,0,0,0,0,0,4,4,8,2,1,0,8,0,-2,6,1,0,4,2,2,50,48,56,5.5999999,8,1,1,0,7,15.6,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,1,4,0,1,4,4,2,6,1,1,8,0,8,1,1,1,4,1,4,2,1,4,1,1,1,1,1,1,1,0,0,0,0,20,5,3,I bid the amount of points that I valued the item as.,"I don't take many risks, if there's a less than 50% chance I can get a higher amount of points I won't take it.",12,1,1,913,1,,1,2,2,0,2,4,0,2,2,2,2,4,2,2,4,4.5,0,2.8,3,0,2,0,1,1,2,0,1,1,2,1.5,-2,1,7,7,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,16,Scenario A,0
11,ws8vvaji,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-26 16:38:51.599295,1,61,5kbhy2vn,0,.1,Non_clairvoyant_dynamic,0,11,61,2,2,2,1,0,0,0,0,0,8,0,0,1,0,0,0,4,16,8,2,1,1,2,0,6,11,1,1,6,2,4,50,56,61,6.0999999,5,1,1,0,6,16.1,0,0,1,0,4,4,2,1,0,0,6,0,1,4,12,4,1,1,1,4,0,2,2,0,1,5,0,5,0,1,1,1,1,4,2,1,6,1,1,1,1,0,0,0,0,0,0,1,19,3,,Take minimal risks and aim to minimize possible loss. My bids were made so I couldn't pay more than my secret value.,"I chose option B when I was more likely to get a higher profit in tokens, and because I had precisely 56 tokens, I felt fine. Even 5 points would top me off to the next dollar amount.",10,1,1,926,1,0,1,0,0,2,2,4,0,2,2,2,2,4,2,2,4,4.5,0,2.8,3,0,-2,0,0,1,.75,0,0,1,.75,.875,6,1,4,4,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,17,Scenario A,0
12,sd6izmxw,0,37,36,Non_clairvoyant_dynamic,Results,2021-09-13 16:36:39.330331,1,60,igdrqddk,0,.1,Non_clairvoyant_dynamic,0,12,60,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,2,4,1,1,2,2,0,10,1,1,8,2,6,52,52,60,6,8,1,1,1,10,16,0,0,1,0,4,4,4,0,1,0,6,0,1,8,12,2,3,0,1,4,4,2,6,1,1,7,0,7,0,1,1,3,1,6,4,1,4,1,1,1,1,1,1,0,0,0,0,1,20,3,3.5999999,"made the highest bid possible, it was the safest option",made the highest bid possible,6,1,1,913,1,,1,0,0,2,2,4,0,2,4,4,2,4,4,2,4,4.5,0,2.8,3,0,2,0,1,1,2,0,1,1,2,1.5,2,1,6,6,1,3.5,4.5,4,2,6,4,4.5166669,12,2,,4,2,6,4,12,2,4.359375,2.5220752,4.6746345,4.0441155,.96875,1.2840095,.6534906,3.390625,4.5,4.46875,0,2.8,3,,17,Scenario A,0
